,Candidate ID,mostRelevantField,mostRelevantUni,highestDegree
1666,5e3b94208dbee800dd1d8606,CS,NYU,Masters
1667,5e3259598dbee800dd1d79cf,Business,Brandeis,MBA
1668,5e509a0c6b8e7400d252f5e5,Business,Other,MBA
1669,5e51828d6b8e7400d252fc12,Other,Other,Other
1670,5e570df7e0721300d36a4a6d,Mechanical Eng,Other,Bachelors
1671,5e4c011c3acdaa00d34d7982,Data Science,MIT,MBA
1672,5e485fcd3acdaa00d34d6ee7,Business,Other,Other
1673,5e4e91f4d00f9f00d3d5ae07,CS,MIT,PhD
1674,5e319c218dbee800dd1d794e,CS,NYU,Masters
1675,5e4f7a49d00f9f00d3d5b719,Electrical Eng,Other,Other
1676,5e516559cb31a300d2831d7f,Other,Other,Other
1677,5e3c459b8dbee800dd1d876d,Policital Sci,Wellesley,Bachelors
1678,5e30ba448dbee800dd1d7887,Data Science,Northeastern,Masters
1679,5e471c433acdaa00d34d6d4a,Civil Eng,Other,MBA
1680,5e332a498dbee800dd1d7ae9,Biology,Other,Bachelors
1681,5e3b3a458dbee800dd1d85aa,Law,Harvard,Masters
1682,5e4dc41f3acdaa00d34d82f6,Business,UMass Boston,Bachelors
1683,5e4ec6bbd00f9f00d3d5b065,Business,Hult Business,Masters
1684,5e5162487504bb00d2f54b06,Biology,Other,Bachelors
1685,5e4442958dbee800dd1d9367,CS,Other,Masters
1686,5e41bc4f8dbee800dd1d8d02,Business,Hult Business,MBA
1687,5e5051f27504bb00d2f54507,Data Science,Hult Business,Masters
1688,5e4d57723acdaa00d34d8045,Business,Hult Business,Masters
1689,5e50a5916b8e7400d252f626,Other,Other,Other
1690,5e4c88f93acdaa00d34d7c83,Other,MIT,PhD
1691,5e3ba6f68dbee800dd1d862e,Biology,Other,Bachelors
1692,5e4d528a3acdaa00d34d8008,Business,Other,Bachelors
1693,5e2b30898dbee800dd1d738d,CS,MIT,Bachelors
1694,5e46f7b53acdaa00d34d6cf6,Other,Harvard,Bachelors
1695,5e1f80f38dbee800dd1d6bb0,Business,Hult Business,Masters
1696,5ddd6fe88dbee800dd1d6418,Data Science,MIT,PhD
1697,5e38467c8dbee800dd1d8030,Biology,Harvard,Postdoc
1698,5e4f11f5d00f9f00d3d5b37e,Other,MIT,Masters
1699,5e2e44558dbee800dd1d75d4,Business,NYU,Bachelors
1700,5e35c0428dbee800dd1d7d6b,CS,MIT,Bachelors
1701,5e46a9173acdaa00d34d6bc0,Biology,MIT,Masters
1702,5e4c62d93acdaa00d34d7bd0,Business,Harvard,Masters
1703,5e481a8b3acdaa00d34d6e75,Biology,Other,Postdoc
1704,5e49eb2b3acdaa00d34d7109,Business,Other,MBA
1705,5e509fbb5eb42900d3c0bc34,Other,Other,PhD
1706,5e4557d48dbee800dd1d9564,Other,MIT,Masters
1707,5e3d872c8dbee800dd1d8978,Industrial Eng,Hult Business,Masters
1708,5e4eeb21d00f9f00d3d5b239,Business,Hult Business,MBA
1709,5e30a07d8dbee800dd1d785b,Other,Tufts,Bachelors
1710,5e4abd423acdaa00d34d73fe,Other,Harvard,Bachelors
1711,5e3987428dbee800dd1d8210,Biology,Other,Postdoc
1712,5e4a4c8e3acdaa00d34d7234,Finance,Other,Bachelors
1713,5e4c4b893acdaa00d34d7b58,Other,Other,Other
1714,5e1d04418dbee800dd1d6a5f,Business,Other,MBA
1715,5e4ae6fd3acdaa00d34d74f6,Biology,Other,Bachelors
1716,5e4bf1c63acdaa00d34d78d5,Finance,Harvard,PhD
1717,5dd6ed838dbee800dd1d63d4,Data Science,Other,Masters
1718,5e4998623acdaa00d34d702d,Marketing,Hult Business,Masters
1719,5e3311928dbee800dd1d7aa1,Mechanical Eng,MIT,High school
1720,5e3990968dbee800dd1d824e,Other,Harvard,Bachelors
1721,5e503de77504bb00d2f544ba,Business,Hult Business,MBA
1722,5e50afaa5eb42900d3c0bc9d,Finance,Other,Bachelors
1723,5e4d8a2f3acdaa00d34d81ca,Biology,Other,Masters
1724,5e385c3f8dbee800dd1d8066,CS,MIT,Bachelors
1725,5e4c1f633acdaa00d34d7a3f,Physics,Other,Postdoc
1726,5e3f429f8dbee800dd1d8ace,CS,MIT,Bachelors
1727,5e417cf98dbee800dd1d8c78,Business,Boston College,MBA
1728,5e50c19c5eb42900d3c0bd43,Other,Other,Bachelors
1729,5e4ac2c63acdaa00d34d7420,Policital Sci,Other,Masters
1730,5e34862d8dbee800dd1d7cc6,Business,Other,PhD
1731,5e50983d6b8e7400d252f5df,Business,Other,Masters
1732,5e51669f5eb42900d3c0c145,Other,Other,Other
1733,5e4b5f7b3acdaa00d34d76f8,Law,Harvard,Masters
1734,5e3f64308dbee800dd1d8ae5,Other,NYU,Bachelors
1735,5e444e308dbee800dd1d937a,Other,Boston College,Bachelors
1736,5e50a4b65eb42900d3c0bc4b,Biology,Other,Masters
1737,5e517e075eb42900d3c0c222,Other,Other,Other
1738,5e4fc50fd00f9f00d3d5b7cb,Business,Harvard,MBA
1739,5e4b51693acdaa00d34d76d1,Mechanical Eng,Other,Masters
1740,5e4f07b8d00f9f00d3d5b343,AI,MIT,Masters
1741,5e517d0e6b8e7400d252fbe3,Other,Other,Other
1742,5e5140077504bb00d2f54983,Other,Other,Other
1743,5e4b0a313acdaa00d34d75e1,Data Science,Other,Bachelors
1744,5e5071c67504bb00d2f54575,Biology,Other,Masters
1745,5e303ab08dbee800dd1d77d8,Business,Hult Business,Masters
1746,5e49a6883acdaa00d34d7041,Business,BU,MBA
1747,5e515be05eb42900d3c0c0bb,Finance,Other,Bachelors
1748,5e50958d5eb42900d3c0bc07,AI,Other,Bachelors
1749,5e50a8a26b8e7400d252f646,Other,Other,Masters
1750,5e04e2d58dbee800dd1d66d8,Mechanical Eng,Dartmouth,Bachelors
1751,5e4c61923acdaa00d34d7bcd,Electrical Eng,Other,Postdoc
1752,5e2f41848dbee800dd1d76af,Other,NYU,Masters
1753,5e4e09163acdaa00d34d8557,Biology,Other,Masters
1754,5e4d9f413acdaa00d34d8245,AI,MIT,MBA
1755,5e2ee8718dbee800dd1d7609,Policital Sci,Harvard,Masters
1756,5e3db92e8dbee800dd1d89b8,Business,MIT,MBA
1757,5e4c0e653acdaa00d34d79ca,Policital Sci,Harvard,Bachelors
1758,5e50b31ccb31a300d283190a,CS,Other,Bachelors
1759,5e4d86f33acdaa00d34d8194,Business,Hult Business,Masters
1760,5e4c73a03acdaa00d34d7c3c,Other,Harvard,MBA
1761,5e4de4d73acdaa00d34d838c,Mechanical Eng,Other,Masters
1762,5e4ca4733acdaa00d34d7d63,Law,Other,Masters
1763,5e50af09cb31a300d28318c3,Aero,MIT,Bachelors
1764,5e388c028dbee800dd1d80bf,CS,BU,Bachelors
1765,5e4db95b3acdaa00d34d82c7,Materials,MIT,Masters
1766,5e515c197504bb00d2f54ac7,Other,Other,Other
1767,5e5095b76b8e7400d252f5d1,Other,Other,Bachelors
1768,5e1f45b98dbee800dd1d6b95,Other,Northeastern,Masters
1769,5e5136a07504bb00d2f54907,Other,Other,Other
1770,5e355a098dbee800dd1d7d25,Biology,Boston College,MBA
1771,5e45faaa3acdaa00d34d6a74,Mechanical Eng,Northeastern,Bachelors
1772,5e28792a8dbee800dd1d7123,CS,Harvard,Postdoc
1773,5e39760f8dbee800dd1d81e9,Biology,Harvard,MD
1774,5e43629b8dbee800dd1d9080,Physics,MIT,Postdoc
1775,5e4ef7d9d00f9f00d3d5b2ab,Biology,Brandeis,Postdoc
1776,5e33a91b8dbee800dd1d7b67,CS,MIT,Other
1777,5e3f12908dbee800dd1d8aa8,Business,Other,Masters
1778,5e4af1063acdaa00d34d757d,Biology,Harvard,PhD
1779,5e27945d8dbee800dd1d704e,Business,Hult Business,Masters
1780,5e45a2823acdaa00d34d69e3,Other,Harvard,PhD
1781,5e306ea58dbee800dd1d7806,Biology,BU,Bachelors
1782,5e448c218dbee800dd1d93ec,AI,Northeastern,PhD
1783,5e49bc733acdaa00d34d70a7,Finance,Harvard,Bachelors
1784,5e51917e6b8e7400d252fc68,Other,Other,Other
1785,5e4353c58dbee800dd1d9052,Business,Hult Business,Masters
1786,5e3e21258dbee800dd1d8a60,Mechanical Eng,MIT,Bachelors
1787,5e408b228dbee800dd1d8b81,Biology,WPI,Bachelors
1788,5e514a366b8e7400d252f9de,Business,Other,MBA
1789,5e4bfb743acdaa00d34d7952,Policital Sci,Harvard,Bachelors
1790,5e0e0a2a8dbee800dd1d6733,Business,Other,Masters
1791,5e3990c18dbee800dd1d8251,CS,MIT,Bachelors
1792,5e4604453acdaa00d34d6a7a,Finance,Hult Business,Masters
1793,5e508ef85eb42900d3c0bbf4,Other,Other,Other
1794,5e31fb428dbee800dd1d79a5,Law,NYU,Masters
1795,5e4eb4e9d00f9f00d3d5af90,Finance,Harvard,Masters
1796,5e3cd3f88dbee800dd1d88a9,Biology,BU,Bachelors
1797,5e32fa7e8dbee800dd1d7a63,Finance,MIT,Bachelors
1798,5e45c6f73acdaa00d34d6a17,Marketing,Other,Masters
1799,5e508dc47504bb00d2f545de,Electrical Eng,Other,Bachelors
1800,5e2cff798dbee800dd1d74de,CS,Other,Bachelors
1801,5e36f2c88dbee800dd1d7e14,Civil Eng,Other,Bachelors
1802,5e5044947504bb00d2f544cc,Law,Other,Masters
1803,5e4f594bd00f9f00d3d5b65c,Data Science,Northeastern,Masters
1804,5e435c1f8dbee800dd1d905a,Other,UMass Boston,Bachelors
1805,5e4f6e18d00f9f00d3d5b6ed,Data Science,BU,Masters
1806,5e506125cb31a300d283176e,CS,Other,Bachelors
1807,5e3b76d08dbee800dd1d85e7,Other,Tufts,Bachelors
1808,5e20989f8dbee800dd1d6c52,Biology,Other,Bachelors
1809,5e3637c58dbee800dd1d7dbd,CS,MIT,Masters
1810,5e4eb81ed00f9f00d3d5afbd,CS,Harvard,Bachelors
1811,5e3608908dbee800dd1d7da4,Other,MIT,Bachelors
1812,5e4f5499d00f9f00d3d5b5fe,AI,Northeastern,Masters
1813,5e500f80d00f9f00d3d5ba9c,Business,MIT,Masters
1814,5e39f46d8dbee800dd1d8373,CS,MIT,Other
1815,5e471f4e3acdaa00d34d6d5b,Business,Northeastern,Bachelors
1816,5e42061b8dbee800dd1d8d91,CS,Harvard,PhD
1817,5e4aa97b3acdaa00d34d7363,Other,BU,Bachelors
1818,5e41fba48dbee800dd1d8d6a,Other,MIT,Bachelors
1819,5e27167e8dbee800dd1d6fa7,Electrical Eng,MIT,Masters
1820,5e435d758dbee800dd1d9063,Materials,MIT,High school
1821,5e42003a8dbee800dd1d8d7b,Other,UMass Boston,Bachelors
1822,5e4db9273acdaa00d34d82c2,Biology,MIT,Bachelors
1823,5e5140ab7504bb00d2f5498b,Data Science,Other,Masters
1824,5e38c5a78dbee800dd1d8109,CS,MIT,Masters
1825,5e3b7ec38dbee800dd1d85ea,Data Science,Tufts,Masters
1826,5e4efdd3d00f9f00d3d5b2e2,Other,Other,High school
1827,5e4f4b38d00f9f00d3d5b551,Biology,Northeastern,Bachelors
1828,5e4d99dc3acdaa00d34d8233,Data Science,Northeastern,Masters
1829,5e513b8f7504bb00d2f54941,Other,Other,Bachelors
1830,5e4fff5cd00f9f00d3d5b9a9,Business,NYU,Bachelors
1831,5e17d59e8dbee800dd1d6946,Data Science,Dartmouth,Bachelors
1832,5e4ebe4fd00f9f00d3d5b01b,Biology,Harvard,Bachelors
1833,5e5172f35eb42900d3c0c1c8,Aero,Other,Bachelors
1834,5e4d988a3acdaa00d34d822e,CS,MIT,Bachelors
1835,5e4f5850d00f9f00d3d5b63f,Materials,Harvard,Postdoc
1836,5e4d870c3acdaa00d34d81a0,Business,Other,MBA
1837,5e37843a8dbee800dd1d7e6d,Materials,Harvard,Postdoc
1838,5e4451dc8dbee800dd1d9381,CS,MIT,Bachelors
1839,5e351b518dbee800dd1d7d22,Electrical Eng,MIT,MBA
1840,5e50340f5eb42900d3c0baab,Chemistry,MIT,Masters
1841,5e4af47a3acdaa00d34d7591,Marketing,Hult Business,Masters
1842,5e2e60bf8dbee800dd1d75e2,Business,Other,MBA
1843,5e50896c5eb42900d3c0bbbc,Mechanical Eng,MIT,Bachelors
1844,5e4c839c3acdaa00d34d7c76,Business,NYU,Bachelors
1845,5e5095f07504bb00d2f545f9,Other,UMass Boston,Masters
1846,5e51479c6b8e7400d252f9b9,CS,Other,Bachelors
1847,5e4c369b3acdaa00d34d7acb,Other,Harvard,Bachelors
1848,5e39b4118dbee800dd1d82a1,Finance,UMass Boston,Bachelors
1849,5e2f014f8dbee800dd1d7635,Materials,MIT,Postdoc
1850,5e5177366b8e7400d252fbb0,Other,Other,Other
1851,5e4c17053acdaa00d34d7a0c,Biology,Other,PhD
1852,5e161ab18dbee800dd1d6892,AI,MIT,Bachelors
1853,5e3855fc8dbee800dd1d8063,Biology,MIT,PhD
1854,5e51256c6b8e7400d252f846,CS,Other,Masters
1855,5e24fea58dbee800dd1d6e28,Finance,Other,Masters
1856,5e2109f68dbee800dd1d6c7d,AI,MIT,Masters
1857,5e41faa58dbee800dd1d8d64,Biology,MIT,Masters
1858,5e435caf8dbee800dd1d905d,Policital Sci,Harvard,Bachelors
1859,5e430cf08dbee800dd1d8fae,Data Science,Northeastern,Masters
1860,5e5047545eb42900d3c0bada,Other,Other,Other
1861,5e4c26d23acdaa00d34d7a64,Business,Other,Masters
1862,5e14feb88dbee800dd1d6828,Finance,MIT,Masters
1863,5e4a40263acdaa00d34d71be,Biology,Other,MD
1864,5e50269a7504bb00d2f54487,Other,Other,Other
1865,5e169ff68dbee800dd1d68b1,Aero,MIT,Masters
1866,5e3f95428dbee800dd1d8b0e,Data Science,Harvard,Masters
1867,5e5068ef7504bb00d2f5455a,Other,Other,PhD
1868,5e33394b8dbee800dd1d7b0d,Chemistry,MIT,Bachelors
1869,5e34be2f8dbee800dd1d7cf7,Other,Other,Masters
1870,5e4b01d03acdaa00d34d75cd,Other,Harvard,Other
1871,5e2dd1118dbee800dd1d74f3,CS,MIT,Bachelors
1872,5e397b778dbee800dd1d81f2,Finance,NYU,Masters
1873,5e50b5f5cb31a300d2831936,Other,Other,MBA
1874,5e46349d3acdaa00d34d6ac9,CS,MIT,Other
1875,5e5130aacb31a300d2831b1a,Aero,Other,PhD
1876,5e364e1f8dbee800dd1d7def,Other,Northeastern,Masters
1877,5e2ba9fb8dbee800dd1d7441,Mechanical Eng,Other,Other
1878,5e3c91708dbee800dd1d8867,Finance,Wellesley,Bachelors
1879,5e4bfe9e3acdaa00d34d7974,Mechanical Eng,Other,Masters
1880,5e507863cb31a300d28317b0,Data Science,Other,High school
1881,5e5183957504bb00d2f54c4b,Other,Other,Other
1882,5e4d8b1e3acdaa00d34d81d6,Marketing,Hult Business,MBA
1883,5e5146f66b8e7400d252f9af,Other,Other,Bachelors
1884,5e2b283f8dbee800dd1d7383,Other,Other,PhD
1885,5e39a22e8dbee800dd1d8275,Other,Other,PhD
1886,5e3c4f8f8dbee800dd1d87a3,Other,Harvard,Masters
1887,5e5161a65eb42900d3c0c0ff,CS,Other,Bachelors
1888,5e28acb88dbee800dd1d7161,Other,Other,Masters
1889,5e4b13383acdaa00d34d75f8,Electrical Eng,Other,Bachelors
1890,5e4764463acdaa00d34d6e0b,AI,MIT,MBA
1891,5e39d3b98dbee800dd1d8311,CS,Harvard,Bachelors
1892,5e50d75bcb31a300d2831a34,Electrical Eng,MIT,Postdoc
1893,5e4161918dbee800dd1d8c3b,CS,MIT,Bachelors
1894,5e3ac0a28dbee800dd1d8437,Other,Other,Other
1895,5e513c956b8e7400d252f922,Other,Other,Bachelors
1896,5e330bd88dbee800dd1d7a8e,AI,MIT,High school
1897,5e5161215eb42900d3c0c0f3,Data Science,Northeastern,Masters
1898,5e305d6d8dbee800dd1d77f5,CS,NYU,Masters
1899,5e507f50cb31a300d28317c5,CS,Other,Masters
1900,5e3a1dff8dbee800dd1d8393,CS,NYU,Masters
1901,5e2cbb3a8dbee800dd1d74cd,Other,Other,Masters
1902,5e42f4658dbee800dd1d8f50,Physics,Other,Bachelors
1903,5e2759ec8dbee800dd1d6fc7,Other,Other,Other
1904,5e420c3a8dbee800dd1d8d98,Mechanical Eng,MIT,High school
1905,5e4ee852d00f9f00d3d5b216,Other,Northeastern,Masters
1906,5e49b13a3acdaa00d34d705d,Other,Other,Masters
1907,5e4c5ac53acdaa00d34d7bac,Marketing,Other,Bachelors
1908,5e4c75e33acdaa00d34d7c48,Marketing,Hult Business,Masters
1909,5e13b2f18dbee800dd1d67bf,Other,Other,Masters
1910,5e5006a8d00f9f00d3d5ba2a,CS,NYU,Masters
1911,5e43af918dbee800dd1d9139,CS,MIT,Masters
1912,5e4f027cd00f9f00d3d5b311,Biology,Other,PhD
1913,5e533d7ae0721300d36a48de,Electrical Eng,Other,Bachelors
1914,5e177dc08dbee800dd1d6924,Other,Dartmouth,Bachelors
1915,5e308f548dbee800dd1d783d,Business,Tufts,Masters
1916,5e28cdeb8dbee800dd1d7188,Physics,Tufts,Masters
1917,5e4322e68dbee800dd1d9002,CS,NYU,Masters
1918,5e41f68d8dbee800dd1d8d57,Business,NYU,MBA
1919,5e4aebb33acdaa00d34d753a,Finance,Brandeis,Masters
1920,5e36443c8dbee800dd1d7de3,Materials,Harvard,Bachelors
1921,5e176d398dbee800dd1d6916,CS,MIT,PhD
1922,5e4b679c3acdaa00d34d7717,CS,MIT,Bachelors
1923,5dd5253a8dbee800dd1d63b6,Business,Other,Masters
1924,5e138e128dbee800dd1d67b5,Chemistry,Northeastern,Masters
1925,5e5164995eb42900d3c0c12a,Business,Hult Business,Masters
1926,5e54d38ce0721300d36a497a,CS,Other,Bachelors
1927,5e513ecf6b8e7400d252f948,Mechanical Eng,Other,Masters
1928,5e49b0793acdaa00d34d705a,Law,Other,Masters
1929,5e4c7dcf3acdaa00d34d7c63,Data Science,Northeastern,Masters
1930,5e309e6c8dbee800dd1d7853,Other,BU,Masters
1931,5e4d96083acdaa00d34d820d,Physics,MIT,Bachelors
1932,5e3af2b38dbee800dd1d84d6,Other,MIT,Postdoc
1933,5e2b27938dbee800dd1d737f,Aero,MIT,Bachelors
1934,5e4f1995d00f9f00d3d5b3d1,Other,BU,Bachelors
1935,5e4d87063acdaa00d34d819c,Business,Other,MBA
1936,5e49a6643acdaa00d34d703e,Other,Other,Masters
1937,5e277e148dbee800dd1d6fe2,CS,Harvard,Bachelors
1938,5e4d63493acdaa00d34d80a9,Data Science,Northeastern,Masters
1939,5e4d5b853acdaa00d34d8066,Business,Northeastern,Bachelors
1940,5e51548d7504bb00d2f54a6a,Business,Other,Masters
1941,5e28c6eb8dbee800dd1d7186,Business,Hult Business,Bachelors
1942,5e30bd968dbee800dd1d7892,Other,NYU,Masters
1943,5e40449d8dbee800dd1d8b5c,Business,Northeastern,Masters
1944,5e40222d8dbee800dd1d8b47,Finance,Other,Bachelors
1945,5e49882e3acdaa00d34d7001,Biology,Harvard,Other
1946,5e4d463c3acdaa00d34d7fad,AI,Brandeis,PhD
1947,5e4a24f73acdaa00d34d719a,Business,Hult Business,Masters
1948,5e3850c48dbee800dd1d8052,Other,Other,PhD
1949,5e2f73088dbee800dd1d7771,Data Science,Hult Business,Bachelors
1950,5e3c45e68dbee800dd1d8773,Marketing,Hult Business,Masters
1951,5e2704338dbee800dd1d6f97,Other,Other,Other
1952,5e317ab18dbee800dd1d792c,Marketing,Other,Masters
1953,5e4c77a93acdaa00d34d7c4e,Law,Other,Masters
1954,5e3cf83f8dbee800dd1d88e4,Policital Sci,Dartmouth,Bachelors
1955,5e4a19de3acdaa00d34d718f,Biology,Harvard,PhD
1956,5e39b9b98dbee800dd1d82b3,Other,Harvard,Bachelors
1957,5e3862078dbee800dd1d8073,Policital Sci,Harvard,Masters
1958,5e4d87073acdaa00d34d819d,Other,Other,Bachelors
1959,5e508b5a5eb42900d3c0bbd1,CS,Other,Bachelors
1960,5e4352008dbee800dd1d904c,Other,Harvard,Masters
1961,5e3327f38dbee800dd1d7ae5,AI,MIT,Bachelors
1962,5e44b4d18dbee800dd1d9410,Mechanical Eng,MIT,Bachelors
1963,5e46b93f3acdaa00d34d6bec,Electrical Eng,BU,MBA
1964,5e4ed0e6d00f9f00d3d5b107,Other,NYU,Masters
1965,5e2bb5468dbee800dd1d7444,Finance,Northeastern,Bachelors
1966,5e40bb898dbee800dd1d8b9b,Data Science,Other,MD
1967,5e3085f38dbee800dd1d7821,Finance,NYU,Bachelors
1968,5e4f5183d00f9f00d3d5b5e0,Law,Tufts,Masters
1969,5e50a1afcb31a300d283185a,AI,Other,Bachelors
1970,5e247a888dbee800dd1d6de5,Business,Hult Business,MBA
1971,5e4f34b3d00f9f00d3d5b491,Finance,BU,Masters
1972,5e4eb50ad00f9f00d3d5af95,Marketing,Other,Masters
1973,5e49ac1b3acdaa00d34d704f,Business,Other,Masters
1974,5e516b5f5eb42900d3c0c180,Other,Other,Other
1975,5e3efecd8dbee800dd1d8a97,Data Science,Other,MBA
1976,5e5058cb7504bb00d2f5452e,Business,Other,Bachelors
1977,5dfa47418dbee800dd1d6623,Other,Other,Other
1978,5e3fb3048dbee800dd1d8b18,CS,Other,Other
1979,5e50970f6b8e7400d252f5db,Other,Other,Bachelors
1980,5e463ffb3acdaa00d34d6afe,Other,Other,Other
1981,5e4c28413acdaa00d34d7a69,CS,MIT,Bachelors
1982,5e4ddb1e3acdaa00d34d8358,CS,MIT,Bachelors
1983,5e4eba28d00f9f00d3d5afe7,Finance,Other,Bachelors
1984,5e38d9258dbee800dd1d8138,Finance,Harvard,Masters
1985,5e501c855eb42900d3c0ba5f,Data Science,MIT,MBA
1986,5e4408a58dbee800dd1d9294,Electrical Eng,MIT,Masters
1987,5e4383bb8dbee800dd1d90e1,Data Science,Hult Business,Masters
1988,5e4c8b4b3acdaa00d34d7cac,Business,Other,MBA
1989,5e4ca0bb3acdaa00d34d7d46,Business,MIT,MBA
1990,5e46199c3acdaa00d34d6a8b,Business,Harvard,Masters
1991,5e41f5428dbee800dd1d8d53,Biology,Other,MBA
1992,5e526acccb31a300d2831f4d,Data Science,Other,Other
1993,5e27780a8dbee800dd1d6fdb,Data Science,Other,Bachelors
1994,5e4031b18dbee800dd1d8b56,Physics,Harvard,Postdoc
1995,5dd5d0fe8dbee800dd1d63c3,Aero,Other,Masters
1996,5e41a01e8dbee800dd1d8cdb,CS,MIT,Masters
1997,5e500309d00f9f00d3d5b9e7,CS,Harvard,Masters
1998,5e4c437f3acdaa00d34d7b28,Other,MIT,Masters
1999,5e50d209cb31a300d2831a1e,CS,Other,Masters
2000,5e4ff952d00f9f00d3d5b967,Business,MIT,MBA
2001,5e39b47c8dbee800dd1d82a8,Electrical Eng,Harvard,Bachelors
2002,5e513df86b8e7400d252f938,Other,Other,PhD
2003,5e3b19528dbee800dd1d855f,CS,MIT,Bachelors
2004,5e50028fd00f9f00d3d5b9d7,Other,MIT,Bachelors
2005,5e4b07533acdaa00d34d75dd,Data Science,BU,Masters
2006,5e509c53cb31a300d283183f,Marketing,UMass Amherst,Bachelors
2007,5e517cfdcb31a300d2831e69,Other,Other,Other
2008,5e4caf363acdaa00d34d7d7d,Biology,Other,Masters
2009,5e3ada268dbee800dd1d8469,Biology,Other,Bachelors
2010,5e4357b48dbee800dd1d9057,Law,Other,Other
2011,5e35a26c8dbee800dd1d7d59,Other,Other,Masters
2012,5e30b7568dbee800dd1d787f,CS,NYU,Bachelors
2013,5e39affe8dbee800dd1d8296,CS,Harvard,Bachelors
2014,5e4d518f3acdaa00d34d8003,Business,MIT,Masters
2015,5e39dc508dbee800dd1d8323,Other,Other,Masters
2016,5e51444ccb31a300d2831c0e,Business,Other,Masters
2017,5e4f5e19d00f9f00d3d5b690,Other,BU,Masters
2018,5e44bcb58dbee800dd1d9435,Other,Other,Other
2019,5e3381db8dbee800dd1d7b3b,Business,MIT,Masters
2020,5e4c3dff3acdaa00d34d7aea,Marketing,Hult Business,Masters
2021,5e3c351d8dbee800dd1d8744,Marketing,BU,MBA
2022,5e5177b97504bb00d2f54bdd,Other,Other,Other
2023,5e32f62b8dbee800dd1d7a5b,Biology,MIT,PhD
2024,5e3710ea8dbee800dd1d7e22,Data Science,MIT,Other
2025,5e4e1c073acdaa00d34d859c,Biology,Other,MD
2026,5e4ebc5ad00f9f00d3d5b006,Finance,Other,MBA
2027,5e517d827504bb00d2f54c0f,Other,Other,Other
2028,5e1cad328dbee800dd1d6a50,CS,Other,Bachelors
2029,5e516308cb31a300d2831d5e,Other,Other,Other
2030,5e49aa4e3acdaa00d34d7049,Mechanical Eng,Other,Bachelors
2031,5e2e04c28dbee800dd1d7559,CS,Other,Bachelors
2032,5e3faa488dbee800dd1d8b14,Industrial Eng,Northeastern,Masters
2033,5e3b337c8dbee800dd1d8598,Data Science,Harvard,Masters
2034,5e3ec4df8dbee800dd1d8a85,Business,Harvard,MBA
2035,5e20d09e8dbee800dd1d6c6a,Materials,MIT,Postdoc
2036,5e113e378dbee800dd1d6767,Mechanical Eng,MIT,Masters
2037,5e32e9a78dbee800dd1d7a48,AI,MIT,Masters
2038,5e3db7f08dbee800dd1d89b5,Other,Northeastern,Masters
2039,5e4b12333acdaa00d34d75f1,Finance,Other,Other
2040,5e513d95cb31a300d2831bbe,Other,Other,Other
2041,5e1f96ef8dbee800dd1d6bb6,Business,Hult Business,Masters
2042,5e50a5f17504bb00d2f5464b,Business,Other,Bachelors
2043,5e2666888dbee800dd1d6f0f,Physics,MIT,Bachelors
2044,5e4d8eff3acdaa00d34d81ea,Materials,Other,PhD
2045,5e3a29a28dbee800dd1d83ab,Other,Wellesley,Other
2046,5e5058b0cb31a300d283174a,CS,Other,Bachelors
2047,5e2f3ac98dbee800dd1d7692,Other,NYU,Masters
2048,5e34625a8dbee800dd1d7cb0,Other,NYU,Masters
2049,5e3492738dbee800dd1d7ccf,Business,NYU,Bachelors
2050,5e4992783acdaa00d34d7010,Business,Other,MBA
2051,5e4ac3d93acdaa00d34d742b,Electrical Eng,MIT,Bachelors
2052,5e4c40553acdaa00d34d7b10,Physics,MIT,Bachelors
2053,5e4cae073acdaa00d34d7d79,Aero,MIT,Bachelors
2054,5e5137d4cb31a300d2831b6b,CS,UConn,Bachelors
2055,5e426cf98dbee800dd1d8e4f,Business,Other,Bachelors
2056,5e1391518dbee800dd1d67ba,Other,MIT,Masters
2057,5e4af93e3acdaa00d34d759e,Policital Sci,Other,Masters
2058,5e49cf283acdaa00d34d70e8,AI,MIT,Masters
2059,5e49b8303acdaa00d34d7090,CS,MIT,Bachelors
2060,5e46f0793acdaa00d34d6ceb,Biology,Other,PhD
2061,5e4ef5b9d00f9f00d3d5b2a2,Biology,Harvard,Bachelors
2062,5e3b03758dbee800dd1d851c,Other,Harvard,Masters
2063,5e3cbe748dbee800dd1d8898,Other,Other,Bachelors
2064,5e3635a18dbee800dd1d7db4,Business,Northeastern,Masters
2065,5e4c30d03acdaa00d34d7abd,Mechanical Eng,Other,Bachelors
2066,5e4c520f3acdaa00d34d7b6b,Law,Harvard,Masters
2067,5e505bd75eb42900d3c0bb26,CS,Other,Bachelors
2068,5e4f06e1d00f9f00d3d5b33e,Finance,MIT,Masters
2069,5e4c70d23acdaa00d34d7c2e,Physics,MIT,PhD
2070,5e49fe2a3acdaa00d34d714f,Mechanical Eng,MIT,Bachelors
2071,5e45805a3acdaa00d34d69aa,Business,Harvard,Masters
2072,5e285fa38dbee800dd1d70dd,Other,Other,Masters
2073,5e419d598dbee800dd1d8cd5,Other,Tufts,Bachelors
2074,5e4c30663acdaa00d34d7ab4,Mechanical Eng,Other,High school
2075,5e477b073acdaa00d34d6e21,Civil Eng,Hult Business,MBA
2076,5e3b21138dbee800dd1d857a,AI,NYU,Masters
2077,5e515e10cb31a300d2831d30,Business,Other,Bachelors
